time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-4.11577424383,3.30018698519,63.6724231542,0.358954896416,0.290891200754,0.0,-4.55024494643,3.79872591879,28.1351697959,0.227477979072,0.139943151616,0.0,900.294704768,900.083988679,899.46816379,899.851059145
2.4600000000000017,-4.39489744659,3.53310262292,65.3607274357,0.37286569022,0.300131736315,0.0,-4.75477562911,3.96566531014,28.1411587621,0.232012117405,0.128607472205,0.0,900.580538465,900.128425418,899.704374989,899.911076964
2.520000000000002,-4.68648413396,3.7761476183,67.0493068633,0.387450455688,0.310445340423,0.0,-4.96588325347,4.13640664967,28.1444514941,0.239817712286,0.109712116427,0.0,900.650403685,899.890546695,899.825344163,900.165788546
2.580000000000002,-4.99093171474,4.02953576782,68.7379698241,0.402028172881,0.319141682211,0.0,-5.18320290972,4.31038986985,28.1438849322,0.243523514387,0.092540459532,0.0,900.299361858,899.607240032,899.801032366,899.976948277
2.640000000000002,-5.30857129292,4.29346438886,70.4265039697,0.416674398771,0.326556114763,0.0,-5.40540010165,4.48771559393,28.1401140007,0.244692921424,0.0763439381461,0.0,900.263748958,899.609764555,899.803921437,899.877780448
2.700000000000002,-5.63966310757,4.56813697153,72.1147336564,0.431439822675,0.332994022874,0.0,-5.63144791532,4.66849144598,28.1337130151,0.240099353481,0.0601664902321,0.0,900.203353079,899.549092069,900.208259669,900.048527828
2.760000000000002,-5.98438497727,4.85374264339,73.8024711423,0.446101831743,0.336614307895,0.0,-5.85926015976,4.85207583561,28.1235999776,0.244569596607,0.057330339323,0.0,900.062526905,899.948159393,899.88586803,900.092854342
2.820000000000002,-6.34277738705,5.15044337127,75.4894904546,0.461387487421,0.341018669153,0.0,-6.08728160654,5.03838067944,28.1099351725,0.252017918454,0.0669552906454,0.0,899.822672864,900.213068532,899.833625773,900.162550981
2.880000000000002,-6.71487918922,5.45840857613,77.1756011079,0.4767396772,0.345267495323,0.0,-6.31623419873,5.22755228599,28.0933471221,0.256217901285,0.0711606812938,0.0,899.868372807,900.039634565,899.906868133,900.105797149
2.940000000000002,-7.10074885086,5.77781451621,78.8606454306,0.492227397161,0.349588465203,0.0,-6.54623360223,5.41973489171,28.0744269676,0.258915133419,0.0727171955468,0.0,900.075883882,900.140014169,899.875134239,900.014142743
3.000000000000002,-7.50044816325,6.10883455837,80.5444782012,0.507828824524,0.354068871931,0.0,-6.77725248569,5.61468557731,28.0529986131,0.260783678183,0.0754571155678,0.0,900.089759989,900.201919242,899.801347518,899.907421064
3.0600000000000023,-7.91405379305,6.45164595007,82.2269777346,0.524036612589,0.358632759757,0.0,-7.00982611873,5.81280578447,28.0300766642,0.2678726763,0.0718450601508,0.0,900.287369813,900.142341851,899.824632336,900.143077889
3.1200000000000023,-8.34167074608,6.80645211037,83.9080857896,0.540170819235,0.362949993034,0.0,-7.24423990292,6.01446719125,28.0065716226,0.269648455377,0.0691532662895,0.0,900.485902576,900.377982611,900.122899231,900.22751852
3.1800000000000024,-8.78337999276,7.1734315357,85.5877158075,0.556357658603,0.367087778106,0.0,-7.47954880382,6.21857110072,27.9808351205,0.266898771536,0.0676855466405,0.0,900.339042223,900.280550623,900.189767787,900.111196032
3.2400000000000024,-9.23923888827,7.55273045591,87.2657418324,0.572536929936,0.3720807067,0.0,-7.71601894799,6.42509610839,27.9531076065,0.270310643888,0.0558430573837,0.0,900.567272294,900.088491664,899.971743413,900.142526264
3.3000000000000025,-9.70933252914,7.94449410713,88.9420537359,0.590047771132,0.376146020392,0.0,-7.95399964006,6.63416326036,27.9239345087,0.281619165835,0.045304309002,0.0,900.575378249,900.148950875,899.678475756,900.170789847
3.3600000000000025,-10.1937472194,8.34890007119,90.616619048,0.607916095873,0.379281048222,0.0,-8.19327533869,6.84650344965,27.8949309205,0.291279383705,0.0369311093782,0.0,900.515779317,900.176747923,899.765366982,900.193889893
3.4200000000000026,-10.6925454722,8.76614726304,92.2894616149,0.626490921731,0.382308426977,0.0,-8.43348964986,7.06224790864,27.8666360097,0.30161917588,0.0257901193092,0.0,900.477402141,900.026102093,899.911276201,900.370113036
3.4800000000000026,-11.2057953971,9.19646569624,93.9606803058,0.650448991318,0.38389058962,0.0,-8.67524691753,7.28281533093,27.8419034682,0.326964290036,0.0222214065922,0.0,900.336593294,900.191840025,899.584339859,900.655558251
3.5400000000000027,-11.7336357388,9.6402486261,95.6306758954,0.673665443854,0.385375397205,0.0,-8.9197218606,7.51088877906,27.8256119228,0.346577317052,0.0165916587068,0.0,900.246451779,900.018208874,899.963687743,900.81011996
3.6000000000000028,-12.2762074821,10.0979112055,97.2999059049,0.696843576732,0.386969027956,0.0,-9.16628370479,7.7453982834,27.8163239913,0.362329707721,0.00683510736077,0.0,900.496695438,900.101442017,899.951517398,900.648079166
3.660000000000003,-12.8336252731,10.5698220836,98.9687778695,0.721334396645,0.387509469982,0.0,-9.41457533182,7.98597873845,27.8139666268,0.379336259513,0.00150243314228,0.0,900.307983232,900.091937412,899.919188,900.672457364
